dataset,subject,n_trials,n_channels,n_bands,tau,descriptor,entropy,deficit,max_w,mi_range,argmax_w,argmax_disc,peak_correct,weights,disc,g0.0,g0.5,g1.0,g2.0,g4.0,gain,gain_best,FBCSP,FBCSP+MIBIF,AWFBCSP-published,AWFBCSP-noweight,published_minus_noweight
Cho2017,48,200,64,5,0.015,csp,0.0565485553399137,1.5528893570941866,0.9911565895907068,0.13817167005102962,1,1,1,0.0002;0.9912;0.0018;0.0067;0.0001,0.1005;0.2285;0.1342;0.1536;0.0903,0.765,0.8,0.8149999999999998,0.82,0.82,0.04999999999999982,0.05499999999999994,0.805,0.8699999999999999,0.8099999999999999,0.8099999999999999,0.0
Cho2017,49,200,64,5,0.015,csp,1.3438343754652515,0.26560353696884875,0.47528139805134473,0.04123824373491766,1,1,1,0.2019;0.4753;0.0304;0.1330;0.1595,0.1961;0.2089;0.1677;0.1898;0.1925,0.725,0.7150000000000001,0.7100000000000001,0.6749999999999999,0.65,-0.014999999999999902,0.0,0.74,0.595,0.72,0.72,0.0
Cho2017,50,200,64,5,0.015,csp,0.9236094803460453,0.685828432088055,0.6992648054289555,0.0822108236673218,2,2,1,0.0029;0.0555;0.6993;0.1640;0.0783,0.1641;0.2083;0.2463;0.2246;0.2135,0.7849999999999999,0.8300000000000001,0.8400000000000001,0.85,0.845,0.05500000000000016,0.06500000000000006,0.825,0.835,0.845,0.845,0.0
Cho2017,51,200,64,5,0.015,csp,0.896241375621113,0.7131965368129873,0.7387136712483797,0.05759730455499376,3,3,1,0.0159;0.1100;0.0610;0.7387;0.0744,0.1201;0.1491;0.1403;0.1777;0.1432,0.505,0.5,0.51,0.505,0.515,0.0050000000000000044,0.010000000000000009,0.49499999999999994,0.55,0.495,0.495,0.0
Cho2017,52,200,64,5,0.015,csp,1.3336157615763566,0.27582215085774364,0.35330040746882285,0.04466446771521723,0,0,1,0.3533;0.3141;0.2451;0.0695;0.0180,0.1849;0.1832;0.1795;0.1606;0.1403,0.655,0.635,0.625,0.615,0.5900000000000001,-0.030000000000000027,0.0,0.6900000000000001,0.6199999999999999,0.6900000000000001,0.6900000000000001,0.0
Dreyer2023,1,240,27,5,0.015,csp,0.21997365528959967,1.3894642571445006,0.9558889021035384,0.10532514084065345,0,0,1,0.9559;0.0190;0.0009;0.0228;0.0014,0.1730;0.1142;0.0676;0.1169;0.0749,0.7875000000000001,0.8791666666666668,0.8708333333333333,0.875,0.875,0.08333333333333326,0.09166666666666667,0.8125,0.8375,0.8291666666666668,0.8291666666666668,0.0
Dreyer2023,2,240,27,5,0.015,csp,0.7976061842709005,0.8118317281631998,0.7761969555303867,0.06294881181125406,1,1,1,0.0595;0.7762;0.0470;0.1057;0.0117,0.0420;0.0805;0.0384;0.0506;0.0176,0.5791666666666667,0.5958333333333334,0.5958333333333333,0.5999999999999999,0.6208333333333333,0.016666666666666607,0.04166666666666663,0.5916666666666667,0.5958333333333333,0.5833333333333334,0.5833333333333334,0.0
Dreyer2023,3,240,27,5,0.015,csp,0.0438031013195649,1.5656348111145353,0.9937359752462677,0.1204416503391367,4,4,1,0.0043;0.0005;0.0003;0.0012;0.9937,0.0978;0.0652;0.0590;0.0781;0.1795,0.9333333333333333,0.975,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.033333333333333215,0.04166666666666663,0.9625,0.9791666666666666,0.9625,0.9625,0.0
Dreyer2023,4,240,27,5,0.015,csp,1.192802256575852,0.41663565585824824,0.4904751065491819,0.04347413507339856,3,3,1,0.1403;0.0307;0.0270;0.4905;0.3115,0.0547;0.0319;0.0300;0.0734;0.0666,0.7083333333333334,0.7083333333333333,0.7125000000000001,0.7083333333333333,0.6749999999999999,0.004166666666666763,0.004166666666666763,0.7125,0.675,0.725,0.725,0.0
Dreyer2023,5,240,27,5,0.015,csp,0.6085923653153265,1.0008455471187738,0.8464872409982197,0.06219348968261024,0,0,1,0.8465;0.0747;0.0171;0.0134;0.0484,0.1007;0.0643;0.0421;0.0385;0.0577,0.6625,0.6666666666666666,0.6875,0.7125,0.7125,0.025000000000000022,0.050000000000000044,0.6625,0.6458333333333333,0.6541666666666667,0.6541666666666667,0.0
Dreyer2023,6,240,27,5,0.015,csp,0.20272907467535767,1.4067088377587427,0.9625574486748038,0.09187734077600296,0,0,1,0.9626;0.0050;0.0124;0.0180;0.0021,0.1023;0.0233;0.0370;0.0426;0.0104,0.7791666666666666,0.8083333333333333,0.8166666666666668,0.8083333333333333,0.8083333333333333,0.0375000000000002,0.0375000000000002,0.7791666666666666,0.8,0.7916666666666666,0.7916666666666666,0.0
Dreyer2023,7,240,27,5,0.015,csp,1.2475927522213126,0.3618451602127877,0.5503194983891444,0.04039702240725698,0,0,1,0.5503;0.1995;0.1215;0.0914;0.0372,0.0839;0.0686;0.0612;0.0569;0.0435,0.6916666666666667,0.6874999999999999,0.6833333333333333,0.6583333333333334,0.6166666666666667,-0.008333333333333304,0.0,0.725,0.5874999999999999,0.7333333333333334,0.7333333333333334,0.0
Dreyer2023,8,240,27,5,0.015,csp,1.2776733845341495,0.3317645278999508,0.5166666515782847,0.03458736641479701,0,0,1,0.5167;0.1592;0.0549;0.2178;0.0515,0.0666;0.0490;0.0330;0.0537;0.0320,0.6875000000000001,0.6666666666666667,0.6541666666666667,0.6125,0.625,-0.03333333333333344,0.0,0.6833333333333333,0.6291666666666667,0.6875000000000001,0.6875000000000001,0.0
Dreyer2023,9,240,27,5,0.015,csp,1.1179240377142767,0.49151387471982355,0.6400573058583705,0.03839502078121765,1,1,1,0.1345;0.6401;0.0495;0.1226;0.0534,0.0686;0.0920;0.0536;0.0672;0.0548,0.7874999999999999,0.8125,0.8083333333333333,0.8125,0.8125,0.02083333333333348,0.025000000000000133,0.8083333333333333,0.7583333333333333,0.8208333333333332,0.8208333333333332,0.0
Dreyer2023,10,240,27,5,0.015,csp,0.5434368301035931,1.0660010823305073,0.825999068714325,0.11292573120949664,1,1,1,0.0164;0.8260;0.0004;0.0055;0.1516,0.1254;0.1841;0.0712;0.1090;0.1587,0.8833333333333334,0.9,0.9,0.8958333333333333,0.9,0.016666666666666607,0.016666666666666607,0.8791666666666667,0.8916666666666668,0.8708333333333333,0.8708333333333333,0.0
Dreyer2023,11,240,27,5,0.015,csp,0.8513903319849898,0.7580475804491105,0.7154429561685336,0.0556708542850777,1,1,1,0.2018;0.7154;0.0196;0.0175;0.0457,0.0849;0.1039;0.0499;0.0482;0.0626,0.7,0.7375,0.7375,0.7291666666666667,0.6958333333333333,0.03750000000000009,0.03750000000000009,0.7,0.6458333333333334,0.7083333333333334,0.7083333333333334,0.0
Dreyer2023,12,240,27,5,0.015,csp,1.0463845290438991,0.5630533833902012,0.6647231824859617,0.05167946156849876,0,0,1,0.6647;0.0605;0.0212;0.1316;0.1219,0.0827;0.0467;0.0310;0.0584;0.0572,0.6375,0.6541666666666666,0.6541666666666667,0.625,0.6083333333333333,0.01666666666666672,0.01666666666666672,0.6583333333333333,0.6083333333333333,0.6458333333333334,0.6458333333333334,0.0
Dreyer2023,13,240,27,5,0.015,csp,1.2548372058086399,0.3546007066254604,0.4350255401566271,0.040822937684666355,2,2,1,0.3582;0.0633;0.4350;0.1149;0.0286,0.0713;0.0453;0.0742;0.0542;0.0334,0.6833333333333333,0.6541666666666667,0.6416666666666666,0.6208333333333333,0.5874999999999999,-0.04166666666666674,0.0,0.65,0.6166666666666666,0.65,0.65,0.0
Dreyer2023,14,240,27,5,0.015,csp,1.3768038978198627,0.2326340146142376,0.4803048377148481,0.032146081583230735,0,0,1,0.4803;0.1414;0.1794;0.1425;0.0563,0.0632;0.0448;0.0484;0.0449;0.0310,0.6125,0.6,0.6041666666666667,0.6083333333333333,0.6,-0.008333333333333304,0.0,0.5875000000000001,0.5791666666666667,0.5750000000000001,0.5750000000000001,0.0
Dreyer2023,15,240,27,5,0.015,csp,0.5143329781626378,1.0951049342714625,0.8599779927285403,0.07811416266023435,0,0,1,0.8600;0.0047;0.0251;0.1040;0.0062,0.1376;0.0595;0.0846;0.1059;0.0637,0.75,0.7583333333333333,0.7666666666666667,0.7875,0.7750000000000001,0.01666666666666672,0.03749999999999998,0.7583333333333333,0.8041666666666666,0.7666666666666667,0.7666666666666667,0.0
Dreyer2023,16,240,27,5,0.015,csp,1.4153576211328396,0.1940802913012607,0.42077541376654015,0.03027848121151358,4,4,1,0.2447;0.0559;0.1621;0.1165;0.4208,0.0729;0.0508;0.0668;0.0618;0.0811,0.6333333333333333,0.6375,0.6708333333333333,0.6166666666666667,0.5875,0.03749999999999998,0.03749999999999998,0.6416666666666666,0.5916666666666666,0.6458333333333333,0.6458333333333333,0.0
Dreyer2023,17,240,27,5,0.015,csp,1.5734757193029565,0.035962193131143794,0.2564208521370257,0.011476378531627363,0,0,1,0.2564;0.1624;0.2139;0.2480;0.1193,0.0751;0.0683;0.0724;0.0746;0.0637,0.6208333333333333,0.6291666666666667,0.6500000000000001,0.6416666666666667,0.5958333333333333,0.029166666666666785,0.029166666666666785,0.6333333333333334,0.4791666666666667,0.625,0.625,0.0
Dreyer2023,18,240,27,5,0.015,csp,0.7339763407688249,0.8754615716652754,0.5360163271458173,0.0957189130542741,3,3,1,0.4569;0.0043;0.0020;0.5360;0.0009,0.1579;0.0878;0.0762;0.1603;0.0646,0.8541666666666667,0.8958333333333333,0.8875,0.8791666666666668,0.875,0.033333333333333215,0.04166666666666652,0.8666666666666666,0.9125,0.8625,0.8625,0.0
Dreyer2023,19,240,27,5,0.015,csp,0.007234641987434428,1.6022032704466658,0.9990997862770278,0.2213910060636668,0,0,1,0.9991;0.0000;0.0000;0.0009;0.0000,0.2838;0.0841;0.0624;0.1786;0.0728,0.9333333333333332,0.9541666666666666,0.9541666666666666,0.9541666666666666,0.9541666666666666,0.02083333333333337,0.02083333333333337,0.9375,0.9416666666666667,0.9375,0.9375,0.0
Dreyer2023,20,240,27,5,0.015,csp,0.11689582386777125,1.492542088566329,0.9785077612255693,0.10241091295785534,3,3,1,0.0181;0.0011;0.0011;0.9785;0.0013,0.1126;0.0700;0.0701;0.1724;0.0728,0.8958333333333334,0.8958333333333333,0.8833333333333332,0.8708333333333332,0.8458333333333332,-0.012500000000000178,0.0,0.9,0.8375,0.9041666666666666,0.9041666666666666,0.0
Dreyer2023,21,240,27,5,0.015,csp,1.1301290379789597,0.4793088744551406,0.5918124467379607,0.06252073104912845,3,3,1,0.0668;0.1572;0.1750;0.5918;0.0092,0.0728;0.0856;0.0872;0.1055;0.0430,0.6833333333333333,0.6874999999999999,0.6875,0.7333333333333334,0.7,0.004166666666666652,0.050000000000000044,0.7083333333333333,0.7375,0.6958333333333333,0.6958333333333333,0.0
Dreyer2023,22,240,27,5,0.015,csp,0.005745978264604303,1.603691934169496,0.9993876309933474,0.14815289853476282,1,1,1,0.0004;0.9994;0.0001;0.0001;0.0001,0.0912;0.2081;0.0599;0.0663;0.0645,0.8375,0.9083333333333334,0.8875,0.8833333333333334,0.8833333333333334,0.04999999999999993,0.07083333333333341,0.8833333333333334,0.9375,0.8833333333333332,0.8833333333333332,0.0
Dreyer2023,23,240,27,5,0.015,csp,0.7854577979352124,0.8239801144988879,0.7744184885610463,0.059496223957674094,0,0,1,0.7744;0.1238;0.0275;0.0596;0.0147,0.1127;0.0852;0.0626;0.0742;0.0532,0.7083333333333334,0.7333333333333333,0.725,0.7166666666666666,0.6958333333333333,0.016666666666666607,0.02499999999999991,0.7375,0.7208333333333334,0.7291666666666666,0.7291666666666666,0.0
Dreyer2023,24,240,27,5,0.015,csp,0.5689783174214104,1.04045959501269,0.8397714350578093,0.09831788383466564,0,0,1,0.8398;0.0012;0.0530;0.1009;0.0052,0.1922;0.0939;0.1508;0.1604;0.1159,0.9333333333333333,0.9458333333333334,0.9333333333333333,0.9333333333333332,0.8791666666666667,0.0,0.012500000000000067,0.9458333333333334,0.9,0.9458333333333334,0.9458333333333334,0.0
Dreyer2023,25,240,27,5,0.015,csp,0.2646262845527529,1.3448116278813473,0.9391889214833183,0.1476250201536967,0,0,1,0.9392;0.0455;0.0001;0.0151;0.0000,0.2199;0.1745;0.0879;0.1579;0.0722,0.8833333333333332,0.9166666666666666,0.9041666666666666,0.8833333333333332,0.8916666666666666,0.02083333333333337,0.03333333333333344,0.8958333333333333,0.9458333333333332,0.9,0.9,0.0
Dreyer2023,26,240,27,5,0.015,csp,0.9007643737195232,0.7086735387145771,0.6628247130975419,0.05703478215556876,1,1,1,0.2570;0.6628;0.0475;0.0179;0.0148,0.0974;0.1116;0.0721;0.0574;0.0545,0.7666666666666667,0.7458333333333333,0.7583333333333334,0.7666666666666667,0.75,-0.008333333333333304,0.0,0.7791666666666667,0.7416666666666667,0.7666666666666667,0.7666666666666667,0.0
Dreyer2023,27,240,27,5,0.015,csp,1.456770211782253,0.15266770065184732,0.382677604962662,0.029353524214249055,1,1,1,0.1728;0.3827;0.2387;0.0541;0.1517,0.0709;0.0828;0.0757;0.0535;0.0689,0.4875000000000001,0.4916666666666666,0.5208333333333334,0.5416666666666667,0.5416666666666667,0.03333333333333327,0.05416666666666664,0.5125,0.5458333333333333,0.5,0.5,0.0
Dreyer2023,28,240,27,5,0.015,csp,1.5214479059544457,0.0879900064796546,0.35609798265798337,0.018119428181891967,3,3,1,0.1644;0.1483;0.1064;0.3561;0.2248,0.0412;0.0397;0.0347;0.0528;0.0459,0.5625,0.575,0.5791666666666667,0.5791666666666666,0.6,0.01666666666666672,0.03749999999999998,0.5833333333333333,0.55,0.575,0.575,0.0
Dreyer2023,29,240,27,5,0.015,csp,1.1128443638729435,0.4965935485611568,0.6011337137960696,0.048049071292522755,0,0,1,0.6011;0.2297;0.0611;0.0837;0.0244,0.0661;0.0517;0.0318;0.0365;0.0181,0.6208333333333333,0.6333333333333334,0.6500000000000001,0.6375000000000001,0.6416666666666666,0.029166666666666785,0.029166666666666785,0.6583333333333333,0.5833333333333333,0.6541666666666667,0.6541666666666667,0.0
Dreyer2023,30,240,27,5,0.015,csp,1.3416810122212324,0.2677569002128679,0.38209633603148196,0.04662904936105458,0,0,1,0.3821;0.3030;0.2084;0.0895;0.0171,0.0737;0.0702;0.0646;0.0519;0.0270,0.6583333333333333,0.6833333333333333,0.6958333333333334,0.6708333333333334,0.6291666666666667,0.03750000000000009,0.03750000000000009,0.6833333333333333,0.6625,0.6833333333333332,0.6833333333333332,0.0
Dreyer2023,31,240,27,5,0.015,csp,1.328888320641333,0.2805495917927672,0.38952398151147855,0.04159231182682438,3,3,1,0.2826;0.2426;0.0243;0.3895;0.0609,0.0572;0.0549;0.0204;0.0620;0.0342,0.6375,0.6458333333333333,0.6416666666666667,0.6708333333333333,0.5958333333333334,0.004166666666666763,0.033333333333333326,0.6375,0.5875,0.6375,0.6375,0.0
Dreyer2023,32,240,27,5,0.015,csp,1.2137567809081569,0.3956811315259434,0.5469877007303987,0.051905473153091936,0,0,1,0.5470;0.2156;0.0927;0.1276;0.0172,0.1005;0.0865;0.0739;0.0787;0.0486,0.6791666666666667,0.6708333333333333,0.675,0.6625,0.65,-0.004166666666666652,0.0,0.7124999999999999,0.675,0.6958333333333334,0.6958333333333334,0.0
Dreyer2023,33,240,27,5,0.015,csp,1.190172186608038,0.41926572582606236,0.5299134244690022,0.05300520257448474,1,1,1,0.2631;0.5299;0.0155;0.0631;0.1284,0.1140;0.1245;0.0715;0.0926;0.1032,0.8541666666666667,0.8583333333333332,0.8416666666666668,0.7958333333333334,0.7583333333333334,-0.012499999999999956,0.00416666666666643,0.8541666666666667,0.6875,0.8541666666666666,0.8541666666666666,0.0
Dreyer2023,34,240,27,5,0.015,csp,1.3914036697442036,0.21803424268989668,0.4607603153003616,0.029118387291016623,2,2,1,0.1399;0.2202;0.4608;0.0661;0.1130,0.0599;0.0667;0.0778;0.0487;0.0567,0.65,0.6625,0.6458333333333333,0.625,0.625,-0.004166666666666763,0.012499999999999956,0.7208333333333333,0.6083333333333334,0.7291666666666666,0.7291666666666666,0.0
Dreyer2023,35,240,27,5,0.015,csp,0.10822584352917906,1.5012120689049213,0.9819452911180712,0.09706249200335357,0,0,1,0.9819;0.0017;0.0121;0.0028;0.0015,0.1698;0.0747;0.1039;0.0817;0.0728,0.9083333333333334,0.9333333333333333,0.925,0.925,0.9166666666666666,0.016666666666666607,0.02499999999999991,0.9291666666666666,0.9208333333333334,0.9208333333333334,0.9208333333333334,0.0
Dreyer2023,36,240,27,5,0.015,csp,0.7354209610583615,0.8740169513757388,0.7970040819081301,0.061145227663331386,0,0,1,0.7970;0.0467;0.1112;0.0315;0.0135,0.0880;0.0454;0.0584;0.0395;0.0268,0.725,0.7041666666666667,0.6791666666666667,0.6416666666666667,0.6125,-0.04583333333333328,0.0,0.6833333333333333,0.6166666666666666,0.6791666666666666,0.6791666666666666,0.0
Dreyer2023,37,240,27,5,0.015,csp,0.996229907496882,0.6132080049372183,0.6857309343641701,0.05684588897797749,0,0,1,0.6857;0.1203;0.0155;0.1230;0.0555,0.1076;0.0815;0.0508;0.0818;0.0699,0.7291666666666666,0.7166666666666666,0.6958333333333334,0.6916666666666667,0.6791666666666666,-0.033333333333333215,0.0,0.7083333333333333,0.725,0.7083333333333334,0.7083333333333334,0.0
Dreyer2023,38,240,27,5,0.015,csp,0.6253342126133381,0.9841036998207622,0.835170837253184,0.06071618462896716,1,1,1,0.0372;0.8352;0.0980;0.0146;0.0150,0.0745;0.1211;0.0890;0.0604;0.0609,0.7416666666666666,0.7166666666666666,0.7166666666666667,0.6833333333333333,0.6625,-0.02499999999999991,0.0,0.7333333333333333,0.7375,0.75,0.75,0.0
Dreyer2023,39,240,27,5,0.015,csp,0.5813864558374634,1.028051456596637,0.76692941517048,0.10344296003663211,1,1,1,0.2257;0.7669;0.0008;0.0053;0.0013,0.1240;0.1424;0.0390;0.0679;0.0462,0.8875,0.9083333333333332,0.8958333333333333,0.8833333333333332,0.8666666666666666,0.008333333333333304,0.02083333333333326,0.9,0.9125,0.8958333333333334,0.8958333333333334,0.0
Dreyer2023,40,232,27,5,0.015,csp,1.011046709969502,0.5983912024645983,0.6896394862053169,0.038807741833239956,0,0,1,0.6896;0.1494;0.0527;0.0563;0.0519,0.0897;0.0668;0.0512;0.0521;0.0509,0.6294172062904717,0.616836262719704,0.6170212765957447,0.5952821461609621,0.5818686401480111,-0.012395929694727026,0.0,0.6380203515263644,0.5558741905642923,0.6466234967622572,0.6466234967622572,0.0
Dreyer2023,41,240,27,5,0.015,csp,1.2515169204235037,0.3579209920105966,0.5460928026522511,0.045054964287922716,1,1,1,0.1386;0.5461;0.1796;0.1086;0.0271,0.0556;0.0762;0.0595;0.0520;0.0312,0.675,0.6958333333333334,0.6916666666666667,0.6583333333333333,0.6583333333333333,0.016666666666666607,0.02083333333333337,0.7,0.5833333333333333,0.7083333333333334,0.7083333333333334,0.0
Dreyer2023,42,240,27,5,0.015,csp,0.9563179201144988,0.6531199923196015,0.6688179471415647,0.052353583949731275,1,1,1,0.2169;0.6688;0.0689;0.0249;0.0204,0.0696;0.0865;0.0524;0.0372;0.0342,0.5999999999999999,0.5833333333333333,0.5958333333333333,0.5916666666666666,0.6083333333333333,-0.004166666666666541,0.008333333333333415,0.5875,0.5875,0.5875,0.5875,0.0
Dreyer2023,43,240,27,5,0.015,csp,0.22183073725969982,1.3876071751744004,0.9595080260299204,0.08101055284466957,0,0,1,0.9595;0.0079;0.0043;0.0139;0.0144,0.0974;0.0254;0.0164;0.0339;0.0345,0.5958333333333334,0.5916666666666667,0.65,0.6583333333333333,0.6541666666666667,0.054166666666666585,0.06249999999999989,0.5916666666666667,0.6208333333333333,0.6416666666666666,0.6416666666666666,0.0
Dreyer2023,44,240,27,5,0.015,csp,1.4614229081697219,0.1480150042643784,0.40314656554524614,0.02623185569010189,0,0,1,0.4031;0.1399;0.1744;0.2124;0.0701,0.0636;0.0478;0.0511;0.0540;0.0374,0.5791666666666666,0.5958333333333334,0.5958333333333333,0.5916666666666667,0.5708333333333334,0.01666666666666672,0.01666666666666683,0.5624999999999999,0.6083333333333333,0.575,0.575,0.0
Dreyer2023,45,240,27,5,0.015,csp,1.4919868648012076,0.11745104763289271,0.3308564777247875,0.020381038009480545,0,0,1,0.3309;0.1081;0.2796;0.1965;0.0850,0.0612;0.0444;0.0587;0.0534;0.0408,0.6375,0.65,0.6375,0.6250000000000001,0.5875,0.0,0.012500000000000067,0.6416666666666666,0.5583333333333333,0.6333333333333334,0.6333333333333334,0.0
Dreyer2023,46,240,27,5,0.015,csp,1.3481668681269332,0.2612710443071671,0.4597179754168864,0.026112096966249387,1,1,1,0.2805;0.4597;0.0806;0.0984;0.0807,0.0522;0.0596;0.0335;0.0365;0.0335,0.6208333333333333,0.6125,0.6083333333333333,0.6208333333333333,0.5916666666666666,-0.012500000000000067,0.0,0.5833333333333333,0.575,0.6041666666666667,0.6041666666666667,0.0
Dreyer2023,47,240,27,5,0.015,csp,1.2811396822060792,0.32829823022802107,0.49562627142597715,0.03503792445120618,3,3,1,0.1483;0.0533;0.0479;0.4956;0.2549,0.0580;0.0426;0.0411;0.0761;0.0661,0.6125,0.6166666666666667,0.6708333333333333,0.6541666666666666,0.6125,0.05833333333333324,0.05833333333333324,0.6333333333333333,0.5791666666666666,0.6416666666666667,0.6416666666666667,0.0
Dreyer2023,48,240,27,5,0.015,csp,0.41559631456048,1.1938415978736203,0.8999279713823144,0.09585497954234115,4,4,1,0.0076;0.0015;0.0274;0.0635;0.8999,0.0629;0.0386;0.0821;0.0947;0.1344,0.8375,0.875,0.8666666666666668,0.85,0.8166666666666667,0.029166666666666785,0.03749999999999998,0.8458333333333334,0.7625,0.8458333333333334,0.8458333333333334,0.0
Dreyer2023,49,240,27,5,0.015,csp,0.9646633243793231,0.6447745880547772,0.5110269209166014,0.0649560754661671,4,4,1,0.0598;0.0067;0.0123;0.4102;0.5110,0.0694;0.0366;0.0456;0.0983;0.1016,0.8208333333333334,0.8458333333333334,0.8458333333333334,0.8333333333333334,0.8291666666666666,0.025000000000000022,0.025000000000000022,0.8458333333333332,0.8208333333333334,0.85,0.85,0.0
Dreyer2023,50,240,27,5,0.015,csp,1.1505045142722596,0.45893339816184064,0.6347562575406892,0.03642168776490404,2,2,1,0.1096;0.1131;0.6348;0.0560;0.0865,0.0588;0.0593;0.0851;0.0487;0.0553,0.5458333333333334,0.5541666666666667,0.5416666666666667,0.5208333333333333,0.5416666666666667,-0.004166666666666652,0.008333333333333304,0.5375,0.5166666666666667,0.5333333333333333,0.5333333333333333,0.0
Dreyer2023,51,240,27,5,0.015,csp,1.3770635233754038,0.23237438905869645,0.32365132429854754,0.037185178205197955,1,1,1,0.3209;0.3237;0.2471;0.0812;0.0271,0.0691;0.0693;0.0652;0.0485;0.0321,0.6958333333333334,0.7208333333333334,0.7124999999999999,0.7000000000000001,0.6666666666666666,0.016666666666666496,0.025000000000000022,0.7208333333333333,0.625,0.7041666666666667,0.7041666666666667,0.0
Dreyer2023,52,240,27,5,0.015,csp,1.133980260382426,0.47545765205167423,0.5647738389395076,0.048297228850262136,0,0,1,0.5648;0.2526;0.0226;0.1245;0.0356,0.1198;0.1077;0.0715;0.0971;0.0783,0.8666666666666666,0.8708333333333333,0.8791666666666668,0.8625,0.8083333333333332,0.012500000000000178,0.012500000000000178,0.8958333333333334,0.8333333333333334,0.8916666666666668,0.8916666666666668,0.0
Dreyer2023,53,240,27,5,0.015,csp,1.5217621100550733,0.08767580237902695,0.30486874241475365,0.013419591157857347,2,2,1,0.1352;0.1246;0.3049;0.1325;0.3028,0.0673;0.0661;0.0795;0.0670;0.0794,0.6833333333333333,0.6916666666666667,0.6916666666666667,0.6416666666666667,0.5958333333333334,0.008333333333333304,0.008333333333333304,0.6875,0.5916666666666667,0.6875000000000001,0.6875000000000001,0.0
Dreyer2023,54,240,27,5,0.015,csp,1.1482909492041258,0.4611469632299745,0.49353594542735435,0.038660002864514376,0,0,1,0.4935;0.0499;0.3642;0.0549;0.0375,0.0817;0.0474;0.0772;0.0488;0.0431,0.6250000000000001,0.6166666666666667,0.5999999999999999,0.5916666666666666,0.5708333333333334,-0.025000000000000244,0.0,0.6416666666666666,0.5958333333333333,0.6291666666666667,0.6291666666666667,0.0
Dreyer2023,55,240,27,5,0.015,csp,0.23641265138763173,1.3730252610464686,0.9430098378078596,0.16974956147622874,0,0,1,0.9430;0.0053;0.0000;0.0517;0.0000,0.2458;0.1680;0.0761;0.2023;0.0796,0.9416666666666667,0.975,0.9541666666666666,0.9333333333333333,0.9291666666666666,0.012499999999999956,0.033333333333333326,0.9541666666666666,0.8875,0.9583333333333334,0.9583333333333334,0.0
Dreyer2023,56,240,27,5,0.015,csp,0.00940984698240068,1.6000280654516996,0.9987820892693936,0.24121214247770545,0,0,1,0.9988;0.0000;0.0012;0.0000;0.0000,0.3797;0.1556;0.2790;0.1384;0.1838,0.9708333333333332,0.9875,0.9875,0.9875,0.9875,0.01666666666666683,0.01666666666666683,0.9791666666666666,0.9916666666666668,0.9833333333333332,0.9833333333333332,0.0
Dreyer2023,57,240,27,5,0.015,csp,0.6659821962650946,0.9434557161690057,0.8149483944506349,0.05729210809225305,0,0,1,0.8149;0.0249;0.0179;0.1222;0.0201,0.0704;0.0180;0.0131;0.0419;0.0149,0.6749999999999999,0.7625,0.7666666666666667,0.7791666666666666,0.8,0.09166666666666679,0.1250000000000001,0.7583333333333332,0.8208333333333332,0.7249999999999999,0.7249999999999999,0.0
Dreyer2023,58,240,27,5,0.015,csp,1.1804038996813597,0.42903401275274056,0.48667914935285567,0.05305289293210144,4,4,1,0.0311;0.2986;0.0142;0.1695;0.4867,0.0579;0.0918;0.0461;0.0833;0.0992,0.7916666666666666,0.7916666666666667,0.8208333333333334,0.8291666666666668,0.8041666666666668,0.029166666666666785,0.0375000000000002,0.7958333333333333,0.7666666666666667,0.8,0.8,0.0
Dreyer2023,59,160,27,5,0.015,csp,0.9952550694070575,0.6141828430270427,0.6198328592281965,0.07377283211643407,0,0,1,0.6198;0.2090;0.0045;0.1525;0.0142,0.1346;0.1183;0.0609;0.1136;0.0780,0.68125,0.68125,0.675,0.7,0.65,-0.006249999999999978,0.018749999999999933,0.675,0.675,0.69375,0.69375,0.0
Dreyer2023,60,240,27,5,0.015,csp,1.2884619364622896,0.3209759759718107,0.4003429107873785,0.032905211518461874,2,2,1,0.0488;0.1327;0.4003;0.0446;0.3735,0.0578;0.0728;0.0893;0.0564;0.0883,0.5583333333333333,0.5916666666666667,0.5958333333333334,0.6041666666666667,0.5583333333333333,0.03750000000000009,0.04583333333333339,0.5875000000000001,0.5291666666666667,0.5541666666666667,0.5541666666666667,0.0
Dreyer2023,61,240,27,5,0.015,csp,0.1378054536071859,1.4716324588269143,0.9722615818782206,0.12068164585026941,1,1,1,0.0252;0.9723;0.0003;0.0011;0.0011,0.1055;0.1603;0.0397;0.0588;0.0589,0.8791666666666668,0.9041666666666666,0.8791666666666667,0.8708333333333333,0.875,-1.1102230246251565e-16,0.0249999999999998,0.8958333333333334,0.9083333333333334,0.9,0.9,0.0
Dreyer2023,62,240,27,5,0.015,csp,0.07935210085566947,1.5300858115784308,0.9863268071911071,0.11813481677028018,0,0,1,0.9863;0.0010;0.0004;0.0119;0.0004,0.1682;0.0644;0.0500;0.1019;0.0522,0.875,0.9,0.9166666666666666,0.9125,0.9083333333333334,0.04166666666666663,0.04166666666666663,0.875,0.9416666666666667,0.875,0.875,0.0
