dataset,subject,n_bands,n_channels,n_trials,best_band,best_band_acc,acc_spread,band_acc,logvar_li_argmax,logvar_li_correct,logvar_li_rho,logvar_li_maxw,logvar_li_entropy,logvar_li_mi_max,logvar_li_acc_cost,logpower_argmax,logpower_correct,logpower_rho,logpower_maxw,logpower_entropy,logpower_mi_max,logpower_acc_cost,csp_argmax,csp_correct,csp_rho,csp_maxw,csp_entropy,csp_mi_max,csp_acc_cost
Lee2019-MI,47,5,62,100,0,0.71,0.19999999999999996,0.7100;0.5100;0.5900;0.6100;0.6000,1,0,-0.3,0.6721739320870671,0.9956298720859844,0.06209377623179154,0.19999999999999996,0,1,0.8999999999999998,0.32947329263666447,1.5370213120301315,0.03395317660578622,0.0,2,0,0.0,0.8481423950169277,0.6020498254293138,0.266838943476592,0.11999999999999988
Lee2019-MI,48,5,62,100,0,0.7,0.2599999999999999,0.7000;0.5800;0.5100;0.5100;0.4400,4,0,-0.20519567041703082,0.941443872273261,0.2445740432824197,0.10750252489054028,0.2599999999999999,0,1,0.35909242322980395,0.3418482331401636,1.507760818704013,0.0403494249430429,0.0,0,1,0.35909242322980395,0.5994560571046705,1.1322121481211962,0.20969615073991402,0.0
Lee2019-MI,49,5,62,100,4,0.89,0.31999999999999995,0.7200;0.6300;0.5700;0.5800;0.8900,1,0,-0.49999999999999994,0.34660365171280383,1.4615230996613382,0.03261450870651905,0.2599999999999999,1,0,0.09999999999999999,0.23840063351403146,1.5971582639893316,0.032405043120514836,0.2599999999999999,1,0,-0.3,0.8993636394288975,0.42449606520941463,0.34038748249721573,0.2599999999999999
Lee2019-MI,50,5,62,100,0,0.57,0.04999999999999993,0.5700;0.5500;0.5200;0.5500;0.5400,2,0,-0.9746794344808964,0.8749034960195218,0.5457492418232611,0.06996124536396701,0.04999999999999993,2,0,-0.6668859288553501,0.2378690131752775,1.5913165344223303,0.026249279205235627,0.04999999999999993,0,1,0.6155870112510925,0.9026749423528879,0.4351481586966926,0.3582467657836764,0.0
Lee2019-MI,51,5,62,100,1,0.53,0.08000000000000002,0.4500;0.5300;0.4600;0.4700;0.4900,1,1,0.7999999999999999,0.7497145823923443,0.8298310260271224,0.05505732194533756,0.0,4,0,0.19999999999999998,0.2656831371816447,1.5786592880349704,0.02308044867939713,0.03999999999999998,1,1,0.49999999999999994,0.6078476624391862,1.0004941041585156,0.1732765474268632,0.0
Lee2019-MI,52,5,62,100,4,0.78,0.20000000000000007,0.6200;0.7500;0.5800;0.6300;0.7800,2,0,0.0,0.5796007211086612,0.7754173386615104,0.09605269694071279,0.20000000000000007,1,0,0.0,0.325490922222128,1.5588738324420062,0.03119495795409166,0.030000000000000027,2,0,-0.3,0.5167618762940983,0.9455938547969951,0.3476877106363647,0.20000000000000007
Lee2019-MI,53,5,62,100,0,0.6599999999999999,0.19999999999999996,0.6600;0.4600;0.5600;0.4800;0.4700,0,1,0.7,0.80130197886624,0.7225189178672451,0.0802709971590126,0.0,3,0,0.3,0.2964084134445625,1.5384249017771268,0.028536487896984195,0.17999999999999994,0,1,0.7999999999999999,0.6288108532635863,0.7296643837822591,0.25973817147256945,0.0
Lee2019-MI,54,5,62,100,2,0.59,0.13,0.5600;0.4600;0.5900;0.4600;0.4900,4,0,0.6842105263157895,0.919045489373171,0.3401428947914313,0.08444437008238581,0.10000000000000003,4,0,0.20519567041703082,0.3241376841728385,1.5535277914882808,0.026960544692663527,0.10000000000000003,0,0,0.35909242322980395,0.7316175513835078,0.6583309798317253,0.16020449703327466,0.030000000000000027
Cho2017,1,5,64,200,0,0.7849999999999999,0.30999999999999994,0.7850;0.5200;0.4750;0.6950;0.5200,3,0,-0.35909242322980395,0.4789633564871387,1.3992761171957668,0.03445820388230462,0.08999999999999986,3,0,0.6155870112510925,0.3725667906841238,1.526533400845282,0.029892237706921,0.08999999999999986,4,0,-0.35909242322980395,0.7476993099829178,0.8456366244953519,0.1994961868268918,0.2649999999999999
Cho2017,2,5,64,200,0,0.595,0.13,0.5950;0.4750;0.4650;0.4750;0.4900,1,0,-0.10259783520851541,0.4003935748450724,1.4052662283021289,0.022937285322879825,0.12,0,1,0.051298917604257706,0.2635666695408411,1.5935139263595641,0.017356589288044698,0.0,2,0,-0.35909242322980395,0.42436076817565094,1.2496932119288822,0.10361874459572981,0.13
Cho2017,3,5,64,200,1,0.8100000000000002,0.2100000000000002,0.6350;0.8100;0.6500;0.6000;0.7850,0,0,-0.7999999999999999,0.4144201728996974,1.313230916474204,0.041732223888358254,0.17500000000000016,0,0,0.3,0.4848294962151632,1.3822375774151787,0.03654403525161618,0.17500000000000016,4,0,0.7999999999999999,0.5578825303676451,1.0716142765512835,0.2233078956739824,0.025000000000000133
Cho2017,4,5,64,200,4,0.76,0.30000000000000004,0.5750;0.7000;0.4600;0.5650;0.7600,1,0,0.7999999999999999,0.7395154991879389,0.8270696228674876,0.05230702206761643,0.06000000000000005,1,0,0.3,0.34528337572066287,1.5459830799908398,0.022884370951989946,0.06000000000000005,4,1,0.7,0.7829782224009642,0.5515702305627482,0.22961497487195753,0.0
Cho2017,5,5,64,200,0,0.765,0.19500000000000006,0.7650;0.6150;0.5800;0.5700;0.6350,0,1,0.7,0.49634415734082743,1.3621696582316911,0.041552632258079626,0.0,0,1,0.39999999999999997,0.27661301036937275,1.5897185642580054,0.022493745534161995,0.0,3,0,-0.7999999999999999,0.34112653352391364,1.5366268856684278,0.20116190162650233,0.19500000000000006
Cho2017,6,5,64,200,4,0.7550000000000001,0.21500000000000008,0.5400;0.7050;0.7000;0.6250;0.7550,0,0,-0.39999999999999997,0.2582062911552654,1.583867717007131,0.016864425312519638,0.21500000000000008,2,0,0.6,0.36686525647568835,1.5294474318140865,0.02343041479343692,0.05500000000000016,3,0,-0.3,0.629350782768644,0.9772898498912513,0.19083802496255237,0.13000000000000012
Cho2017,7,5,64,240,0,0.5208333333333333,0.05833333333333324,0.5208;0.5125;0.5208;0.4625;0.4875,1,0,0.20519567041703082,0.5697494968690756,1.1473902801653335,0.036170229758831184,0.008333333333333193,4,0,-0.6668859288553501,0.2772108300139126,1.5861933382306352,0.018328524748712577,0.03333333333333327,3,0,-0.41039134083406165,0.6948347416239808,0.955241909223514,0.08675110364243069,0.05833333333333324
Cho2017,8,5,64,200,0,0.6100000000000001,0.1600000000000001,0.6100;0.5400;0.4500;0.4550;0.4600,0,1,0.8999999999999998,0.345831645234295,1.5454012991718316,0.017191660577255075,0.0,1,0,0.0,0.22060842694209074,1.6059976785440617,0.01409837948965861,0.07000000000000006,2,0,0.0,0.7278557766678844,0.9062052763119018,0.19643025264850744,0.1600000000000001
Cho2017,9,5,64,240,0,0.6208333333333333,0.14166666666666666,0.6208;0.5167;0.5125;0.5042;0.4792,0,1,0.39999999999999997,0.2805502764799073,1.5865567811206474,0.012402278959630383,0.0,3,0,0.09999999999999999,0.23222605692165668,1.5980147757325607,0.015139161397477889,0.1166666666666667,2,0,-0.49999999999999994,0.3454353045589944,1.300209547455091,0.1640465869050632,0.10833333333333339
Cho2017,10,5,64,200,0,0.65,0.13,0.6500;0.6500;0.5200;0.5400;0.5300,1,0,0.46169025843831935,0.70619581299192,0.993304084532771,0.05364800764292873,0.0,1,0,0.6155870112510925,0.27677855491221676,1.5894688336761658,0.022833012746869986,0.0,3,0,0.5642880936468347,0.39827112442425794,1.374250754221786,0.16705993868493377,0.1100000000000001
Cho2017,11,5,64,200,1,0.67,0.21500000000000008,0.5350;0.6700;0.4550;0.5650;0.5100,3,0,-0.3,0.5327819253882546,1.3052260354239162,0.03264615842145879,0.10499999999999998,0,0,-0.3,0.299575618604109,1.5779690545244254,0.019924193387330362,0.13500000000000012,3,0,0.09999999999999999,0.8289133373033751,0.6676181324392536,0.21565568313135725,0.10499999999999998
Cho2017,12,5,64,200,0,0.71,0.2699999999999999,0.7100;0.4400;0.5850;0.5900;0.5000,2,0,0.49999999999999994,0.5675584916986516,1.2165073506126625,0.036876405899650466,0.125,0,1,0.3,0.28521374817106,1.5844846809079767,0.019425410023988395,0.0,3,0,-0.39999999999999997,0.6069752186334592,1.2105678320901825,0.19266120540886392,0.11999999999999988
Cho2017,13,5,64,200,0,0.725,0.15000000000000002,0.7250;0.5750;0.6100;0.6650;0.6200,3,0,0.49999999999999994,0.42329713026027066,1.4452286235786622,0.03113243208787934,0.06000000000000005,1,0,-0.6,0.28722659482955215,1.5784209736478882,0.02123275156239847,0.15000000000000002,2,0,-0.3,0.36083185372149046,1.246878021293943,0.19243751514976618,0.11499999999999999
Cho2017,14,5,64,200,0,0.9349999999999999,0.33999999999999997,0.9350;0.6900;0.6550;0.8600;0.5950,3,0,0.49999999999999994,0.27708701561515625,1.551604878973912,0.02839935103494547,0.07499999999999996,0,1,0.7,0.26839578465855835,1.5765850345279122,0.02451633316754941,0.0,0,1,0.6,0.8863572411671455,0.36616346198579136,0.28212837152288783,0.0
Cho2017,15,5,64,200,0,0.64,0.15500000000000003,0.6400;0.4850;0.5400;0.5650;0.5250,1,0,-0.6,0.24470387559924722,1.5897830342994843,0.01812639251198685,0.15500000000000003,1,0,-0.3,0.24526489761143763,1.597184036547372,0.016495259714858015,0.15500000000000003,1,0,-0.6,0.6332147776236424,1.0528388956205963,0.213236128212785,0.15500000000000003
Cho2017,16,5,64,200,3,0.5700000000000001,0.09500000000000008,0.5350;0.4750;0.4950;0.5700;0.5300,2,0,0.09999999999999999,0.5671352225575746,0.984827441419663,0.05123596924559629,0.07500000000000007,0,0,0.09999999999999999,0.28711033106106065,1.584476847745414,0.020798052676376532,0.03500000000000014,1,0,-0.7,0.3529427149216191,1.4722379713515126,0.18130859770791136,0.09500000000000008
Cho2017,17,5,64,200,3,0.5650000000000001,0.17000000000000015,0.5050;0.5300;0.4300;0.5650;0.3950,0,0,0.6,0.3094386212529018,1.567887058028422,0.011609187494781828,0.06000000000000005,3,1,0.3,0.2861598962439626,1.577686087906436,0.020222477073939652,0.0,1,0,0.7,0.41131089247864905,1.3714029243098929,0.1603420486182242,0.03500000000000003
Cho2017,18,5,64,200,4,0.61,0.125,0.5700;0.6050;0.4850;0.5050;0.6100,0,0,-0.3,0.4209085747778285,1.4501913258077324,0.02349919544199275,0.040000000000000036,0,0,-0.49999999999999994,0.2291579376489618,1.604604488758034,0.015921934847845678,0.040000000000000036,4,1,0.49999999999999994,0.5895862536523168,1.1146780894622057,0.18486598244014113,0.0
Cho2017,19,5,64,200,3,0.605,0.08500000000000008,0.5700;0.5200;0.5600;0.6050;0.5350,4,0,0.39999999999999997,0.3150841920659454,1.5576629082136506,0.018409951545546033,0.07000000000000006,3,1,0.7,0.2756300877061794,1.5867300930770143,0.02014534898782337,0.0,3,1,0.3,0.613305097258683,1.1294010565147803,0.15699112894911652,0.0
Cho2017,20,5,64,200,0,0.7,0.22499999999999998,0.7000;0.5200;0.4750;0.5250;0.5550,0,1,0.9999999999999999,0.46081734592104084,1.4291796264105623,0.027078281094172613,0.0,0,1,0.09999999999999999,0.3634399254806654,1.5327590436330911,0.02709161126988276,0.0,0,1,0.09999999999999999,0.694353103100302,1.0085995797533909,0.181596140924961,0.0
Cho2017,21,5,64,200,1,0.6649999999999999,0.23999999999999994,0.6150;0.6650;0.4250;0.5000;0.6050,0,0,0.6,0.3531277766862486,1.4524272992353666,0.023774292735037356,0.04999999999999993,0,0,0.39999999999999997,0.35379741336047454,1.5186789078855663,0.027893929900320937,0.04999999999999993,2,0,-0.39999999999999997,0.3736720742833247,1.3002055156460692,0.18447285999722393,0.23999999999999994
Cho2017,22,5,64,200,0,0.615,0.14,0.6150;0.5150;0.4750;0.5050;0.4850,0,1,0.7,0.3642316828958172,1.4985114425555006,0.024475437157858233,0.0,0,1,0.8999999999999998,0.2456378753212235,1.590002586756338,0.019112089019323517,0.0,3,0,-0.6,0.8133555651111355,0.7070094726610043,0.2039058675946265,0.10999999999999999
Cho2017,23,5,64,200,1,0.7999999999999999,0.3349999999999999,0.6300;0.8000;0.4650;0.4700;0.6500,1,1,0.5642880936468347,0.5541174112944159,1.1928927218929284,0.033265449025076034,0.0,1,1,0.8999999999999998,0.46277155507895906,1.432904494053778,0.03111583163315922,0.0,1,1,0.09999999999999999,0.9878285856649508,0.080774448622945,0.24656524042874065,0.0
Cho2017,24,5,64,200,1,0.595,0.08499999999999996,0.5850;0.5950;0.5350;0.5100;0.5150,0,0,0.3,0.3333468349452423,1.545320464107798,0.01916054980349724,0.010000000000000009,0,0,0.49999999999999994,0.2553683360278295,1.5959222645580355,0.01681990870350876,0.010000000000000009,2,0,-0.49999999999999994,0.8966955607723591,0.4552948802381098,0.21514944926217563,0.05999999999999994
Cho2017,25,5,64,200,0,0.625,0.21500000000000002,0.6250;0.4700;0.4100;0.4850;0.4650,0,1,0.7,0.5732751345788518,1.183792198078031,0.04280835107629836,0.0,0,1,0.3,0.3269877471152959,1.5605285378897222,0.024276523013626625,0.0,2,0,-0.09999999999999999,0.3554153239674049,1.43018291955126,0.13837340412355237,0.21500000000000002
Cho2017,26,5,64,200,3,0.6900000000000001,0.13500000000000012,0.5550;0.6500;0.6150;0.6900;0.6800,3,1,0.3,0.371732687488008,1.4357682499592834,0.03007783573643123,0.0,1,0,-0.6,0.2806167945212566,1.5827073255734192,0.020218237349052502,0.039999999999999925,1,0,0.19999999999999998,0.9116107660603164,0.42028089560519466,0.1832631770179066,0.039999999999999925
Cho2017,27,5,64,200,1,0.5599999999999999,0.08499999999999996,0.5150;0.5600;0.5400;0.5400;0.4750,2,0,0.5642880936468347,0.3622500636005448,1.4129081327014046,0.029463758849353223,0.019999999999999907,2,0,0.35909242322980395,0.25974663653296287,1.584119999525629,0.017409671550558798,0.019999999999999907,0,0,-0.35909242322980395,0.43319834226879245,1.3540473045708654,0.18256217041221298,0.04499999999999993
Cho2017,28,5,64,200,4,0.625,0.1449999999999999,0.5400;0.5700;0.4800;0.5400;0.6250,0,0,0.46169025843831935,0.3964666321666716,1.4527508649763339,0.019647584139481717,0.08499999999999996,2,0,-0.20519567041703082,0.278613800920213,1.584004895932382,0.02101415559562471,0.1449999999999999,0,0,-0.10259783520851541,0.9218008466798334,0.322804506369046,0.18865593431254213,0.08499999999999996
Cho2017,29,5,64,200,1,0.5650000000000001,0.09000000000000008,0.5550;0.5650;0.4800;0.4750;0.5450,4,0,0.49999999999999994,0.37395163829549083,1.416221140957635,0.028844979480574073,0.02000000000000013,1,1,0.8999999999999998,0.2703786900216337,1.565221093128836,0.019020061590233686,0.0,1,1,0.8999999999999998,0.5845943395137727,0.9414791333446135,0.14598877157110376,0.0
Cho2017,30,5,64,200,2,0.5349999999999999,0.04999999999999993,0.5250;0.4850;0.5350;0.5250;0.4950,3,0,-0.30779350562554625,0.5120532319523471,1.2948905244211992,0.049461481399199814,0.009999999999999898,3,0,-0.051298917604257706,0.261720194658422,1.584318305346018,0.01736189429375178,0.009999999999999898,3,0,0.41039134083406165,0.4446854642183862,1.3185460313307673,0.19299079104112446,0.009999999999999898
Cho2017,31,5,64,200,1,0.6849999999999999,0.295,0.4600;0.6850;0.4600;0.3900;0.5400,4,0,0.8157894736842107,0.30729844291990505,1.5720731005123936,0.010393135028729406,0.1449999999999999,4,0,-0.051298917604257706,0.2298412305695225,1.60485798727944,0.013797556500272864,0.1449999999999999,2,0,-0.7181848464596079,0.5177058031079426,1.2002361307924554,0.223290507994057,0.22499999999999998
Cho2017,32,5,64,200,0,0.5799999999999998,0.15499999999999986,0.5800;0.4350;0.4550;0.4600;0.4250,1,0,-0.6,0.4832399866889774,1.3630396276959191,0.03430048460260841,0.1449999999999999,2,0,0.7,0.3241781684747208,1.5474090263479883,0.023468340046845938,0.12499999999999989,2,0,-0.19999999999999998,0.5022772039113893,1.091531681491322,0.22264875216565147,0.12499999999999989
Cho2017,33,5,64,200,2,0.5549999999999999,0.12499999999999989,0.5400;0.4900;0.5550;0.4750;0.4300,4,0,-0.39999999999999997,0.38367835582648646,1.3463149886838406,0.03068091944789934,0.12499999999999989,1,0,-0.09999999999999999,0.23470133947893582,1.596388896172983,0.01595812949320594,0.06499999999999989,1,0,0.09999999999999999,0.615797298913458,0.9487375714225997,0.2036781395283211,0.06499999999999989
Cho2017,34,5,64,200,2,0.5850000000000001,0.1100000000000001,0.5700;0.5550;0.5850;0.5600;0.4750,1,0,-0.3,0.4852146807753248,1.3141921506271341,0.03227155078744248,0.030000000000000027,4,0,-0.7999999999999999,0.2415492731260257,1.6014453634888586,0.019046526266685477,0.1100000000000001,2,1,0.7,0.43520031503510376,1.3240994192254931,0.13147487625044038,0.0
Cho2017,35,5,64,200,3,0.8100000000000002,0.03500000000000014,0.8050;0.7800;0.7850;0.8100;0.7750,4,0,-0.49999999999999994,0.5498253284804974,1.2287664464120116,0.040928444175627986,0.03500000000000014,4,0,0.0,0.36984321913948087,1.4712670085008694,0.031795348350768554,0.03500000000000014,4,0,-0.3,0.868010290112012,0.5256261654645816,0.2890650256600295,0.03500000000000014
Cho2017,36,5,64,200,0,0.7049999999999998,0.27999999999999986,0.7050;0.4550;0.4300;0.5100;0.4250,0,1,0.8999999999999998,0.3989868515234581,1.3819513811363449,0.03608052354126815,0.0,0,1,0.7,0.21840493161638475,1.6032881859858281,0.013304637330823783,0.0,0,1,0.49999999999999994,0.5545574719683408,1.2090948751302322,0.125500670047708,0.0
Cho2017,37,5,64,200,0,0.74,0.10499999999999998,0.7400;0.6350;0.6950;0.7250;0.7000,3,0,0.7,0.8438532685190795,0.5705688138220845,0.08833533097224248,0.014999999999999902,4,0,-0.19999999999999998,0.30531717391823704,1.5285888926061115,0.028107278820590397,0.040000000000000036,4,0,-0.6,0.5956464805844861,1.1302273329400554,0.1852849331267281,0.040000000000000036
Cho2017,38,5,64,200,0,0.55,0.050000000000000044,0.5500;0.5150;0.5350;0.5000;0.5100,4,0,0.0,0.6685930694528871,1.0465519077536962,0.03847570704048101,0.040000000000000036,2,0,0.49999999999999994,0.2646673110541602,1.5957077168273637,0.016815965008091127,0.015000000000000124,1,0,-0.6,0.458890427809948,1.4222403887005355,0.17814140118040628,0.03500000000000003
Cho2017,39,5,64,200,1,0.5900000000000001,0.08499999999999996,0.5550;0.5900;0.5250;0.5900;0.5050,1,1,0.6668859288553501,0.32930774349702213,1.5108494364632934,0.02024740787770507,0.0,0,0,-0.41039134083406165,0.30799062667254423,1.572899001456106,0.020630562605410754,0.03500000000000014,2,0,0.15389675281277312,0.35547974704160956,1.3072403560925752,0.1786585082095855,0.06500000000000006
Cho2017,40,5,64,200,3,0.5299999999999999,0.05999999999999989,0.5250;0.4700;0.5100;0.5300;0.5100,1,0,-0.051298917604257706,0.48972781930120246,1.3488342150328472,0.03244570032599755,0.05999999999999989,1,0,-0.5642880936468347,0.26511963617686174,1.592100934129476,0.01811814610008528,0.05999999999999989,1,0,-0.35909242322980395,0.571330217101021,1.0450758274050225,0.17918841708469424,0.05999999999999989
Cho2017,41,5,64,200,0,0.825,0.3549999999999999,0.8250;0.6800;0.4700;0.5850;0.5650,3,0,0.09999999999999999,0.3307084133696286,1.506327450048313,0.02514411572250726,0.24,2,0,-0.09999999999999999,0.22414251501847304,1.6056786026322925,0.016469872274818224,0.3549999999999999,4,0,-0.7,0.38808382626144544,1.2803101502634533,0.20457538819225785,0.2599999999999999
Cho2017,42,5,64,200,1,0.5650000000000001,0.09000000000000008,0.4750;0.5650;0.4950;0.5200;0.4950,0,0,0.0,0.45067217815587934,1.4338201244364555,0.024223341858936227,0.09000000000000008,4,0,0.3,0.26222595933246445,1.5893007906333112,0.01802432832831448,0.07000000000000006,4,0,0.09999999999999999,0.5742179353275845,1.178394520877469,0.23715656330673174,0.07000000000000006
Cho2017,43,5,64,200,1,0.945,0.19499999999999995,0.8300;0.9450;0.7500;0.7550;0.8000,1,1,0.7,0.39211028837173595,1.3913022018120844,0.04247045289153021,0.0,1,1,0.7,0.3749888657066935,1.5253890035230506,0.02891769574128967,0.0,1,1,0.7,0.965047802160178,0.15822113578051464,0.30718968624811127,0.0
Cho2017,44,5,64,200,1,0.8150000000000001,0.2550000000000001,0.5600;0.8150;0.6500;0.7050;0.6900,3,0,0.3,0.8166176886238725,0.6828602290731568,0.06372322737882492,0.10999999999999999,4,0,0.09999999999999999,0.2832286169826161,1.5816111328912064,0.024740396112054728,0.125,2,0,0.3,0.5107186748780478,1.2510767273740904,0.12491405069241263,0.16500000000000004
Cho2017,45,5,64,200,0,0.625,0.305,0.6250;0.5050;0.3200;0.4600;0.3800,2,0,-0.8720815992723809,0.28966272949356603,1.4769217260671432,0.01900196601256036,0.305,0,1,0.6,0.2722816252173398,1.5724785011822127,0.019459020165439905,0.0,2,0,-0.3,0.3612161530275714,1.498124727697338,0.1518282977388468,0.305
Cho2017,46,5,64,240,1,0.7541666666666668,0.1875000000000001,0.6917;0.7542;0.5917;0.5667;0.6333,3,0,-0.3,0.3974438586430801,1.4924586658850834,0.02474334838403336,0.1875000000000001,0,0,-0.3,0.30424581262682243,1.5668613631692967,0.021773160510028564,0.06250000000000011,1,1,0.3,0.6569436344434599,1.0924076263300049,0.1493344089563778,0.0
Cho2017,47,5,64,200,0,0.635,0.21499999999999997,0.6350;0.4700;0.5750;0.4700;0.4200,0,1,0.49999999999999994,0.5655314508391494,1.2772944239724329,0.030741554110507607,0.0,0,1,0.39999999999999997,0.589378528062151,1.2434656666197081,0.03931829306891703,0.0,4,0,-0.39999999999999997,0.6127395907027712,1.1336020799463797,0.1316153675048069,0.21499999999999997
Cho2017,48,5,64,200,1,0.825,0.39499999999999996,0.6250;0.8250;0.4300;0.5300;0.5250,1,1,0.7,0.503867267703521,1.2805729575758096,0.04332432603507056,0.0,2,0,-0.3,0.26375205560769893,1.5875279060397356,0.02027759648735176,0.39499999999999996,1,1,0.49999999999999994,0.9911565895907068,0.0565485553399137,0.2285134110619449,0.0
Cho2017,49,5,64,200,0,0.6900000000000001,0.14500000000000013,0.6900;0.6450;0.6300;0.5450;0.6450,0,1,0.051298917604257706,0.7785376803807509,0.8268767223956074,0.05672388492001912,0.0,0,1,0.46169025843831935,0.6213707592009081,1.1560546112699546,0.05032446489191613,0.0,1,0,0.7181848464596079,0.47528139805134473,1.3438343754652515,0.20890724559913892,0.04500000000000004
Cho2017,50,5,64,200,2,0.85,0.21499999999999997,0.6650;0.6450;0.8500;0.6350;0.7500,4,0,0.49999999999999994,0.7248169680160605,0.9142834637484175,0.0549434691468608,0.09999999999999998,2,1,0.6,0.35523296433167423,1.5167325252101262,0.03637861526721502,0.0,2,1,0.3,0.6992648054289555,0.9236094803460453,0.24632282646670217,0.0
Cho2017,51,5,64,200,0,0.595,0.12499999999999994,0.5950;0.4750;0.4800;0.4950;0.4700,3,0,-0.3,0.4367344811025508,1.437604778273469,0.023774813728205373,0.10000000000000003,0,1,0.9999999999999999,0.269626139351542,1.5936789219412373,0.019609928887067793,0.0,3,0,-0.3,0.7387136712483797,0.896241375621113,0.1776703297495855,0.10000000000000003
Cho2017,52,5,64,200,1,0.64,0.13,0.5300;0.6400;0.5250;0.5100;0.6250,3,0,-0.6,0.3633718696036044,1.4828572504518944,0.022874616510211016,0.13,0,0,-0.19999999999999998,0.21120734281217943,1.6080209275911348,0.01258755951272916,0.10999999999999999,0,0,0.19999999999999998,0.35330040746882285,1.3336157615763566,0.18493870824679967,0.10999999999999999
Dreyer2023,1,5,27,240,0,0.875,0.3208333333333333,0.8750;0.6583;0.5542;0.6417;0.5542,0,1,0.5642880936468347,0.6063416249732516,1.1878197881439527,0.0374893051562147,0.0,0,1,0.8207826816681233,0.27701667082670456,1.585486892801103,0.01684300549544239,0.0,0,1,0.8720815992723809,0.9558889021035384,0.21997365528959967,0.17296165234043484,0.0
Dreyer2023,2,5,27,240,1,0.6625,0.22083333333333327,0.5750;0.6625;0.4417;0.5000;0.4667,1,1,0.3,0.44431353514850136,1.3388559903542827,0.02699020468032824,0.0,2,0,-0.09999999999999999,0.23568101392146037,1.604589778437058,0.013247748528561825,0.22083333333333327,1,1,0.7999999999999999,0.7761969555303867,0.7976061842709005,0.08050425280659043,0.0
Dreyer2023,3,5,27,240,4,0.9666666666666666,0.47083333333333316,0.6792;0.4958;0.5375;0.7250;0.9667,1,0,-0.8999999999999998,0.34805285094239796,1.5265893150713148,0.027461874298024824,0.47083333333333316,4,1,0.8999999999999998,0.7786182208914736,0.8238425234926676,0.0532053261068253,0.0,4,1,0.7999999999999999,0.9937359752462677,0.0438031013195649,0.1794591756078243,0.0
Dreyer2023,4,5,27,240,4,0.7166666666666666,0.1958333333333332,0.6667;0.6458;0.5208;0.6583;0.7167,2,0,-0.9999999999999999,0.39497753229260374,1.3705162767947505,0.028046121592320377,0.1958333333333332,4,1,0.7,0.32440653675655295,1.5582544060168506,0.017109287195207722,0.0,3,0,0.7,0.4904751065491819,1.192802256575852,0.07343750770155225,0.05833333333333324
Dreyer2023,5,5,27,240,0,0.7208333333333332,0.23333333333333323,0.7208;0.5250;0.5208;0.4875;0.4958,1,0,0.7826237921249264,0.577777578451711,1.1475212317844532,0.03511618100257663,0.1958333333333333,2,0,-0.09999999999999999,0.21635785735299806,1.6067597314480548,0.011073611688929034,0.19999999999999984,0,1,0.8999999999999998,0.8464872409982197,0.6085923653153265,0.10068386801664647,0.0
Dreyer2023,6,5,27,240,0,0.8208333333333334,0.3041666666666667,0.8208;0.5583;0.5167;0.6542;0.5292,4,0,0.39999999999999997,0.4141177761547426,1.4362340095606156,0.025621013180202972,0.29166666666666674,3,0,-0.19999999999999998,0.30518803072303635,1.5727236523238646,0.024131947669451884,0.16666666666666674,0,1,0.7,0.9625574486748038,0.20272907467535767,0.10231238267498799,0.0
Dreyer2023,7,5,27,240,0,0.6125,0.06666666666666676,0.6125;0.5792;0.5458;0.5875;0.5958,1,0,0.0,0.3036284241866382,1.4891604957691387,0.022296478124662993,0.033333333333333326,2,0,-0.7,0.29252641245374417,1.5769567969080565,0.016976290480020147,0.06666666666666676,0,1,0.09999999999999999,0.5503194983891444,1.2475927522213126,0.08385435824826953,0.0
Dreyer2023,8,5,27,240,0,0.6083333333333333,0.09166666666666656,0.6083;0.5708;0.5750;0.6042;0.5167,3,0,0.4103913408340617,0.40622720034117665,1.4750449143940005,0.019596196153547723,0.004166666666666541,0,1,0.3,0.2836839229529615,1.5600364593393388,0.02464776942196041,0.0,0,1,0.8999999999999998,0.5166666515782847,1.2776733845341495,0.06662857786413279,0.0
Dreyer2023,9,5,27,240,1,0.8166666666666667,0.25416666666666665,0.6542;0.8167;0.5625;0.6208;0.6792,4,0,0.05129891760425771,0.5436032728001731,1.1367032767009837,0.04428714488910349,0.13749999999999996,1,1,0.7,0.33733248492319956,1.5515844467928122,0.024615667343588412,0.0,1,1,0.7,0.6400573058583705,1.1179240377142767,0.09203955439208611,0.0
Dreyer2023,10,5,27,240,1,0.9,0.27083333333333337,0.8083;0.9000;0.6292;0.7417;0.8458,4,0,-0.30779350562554625,0.38609458458029017,1.390553146631349,0.028386551245986213,0.054166666666666585,1,1,0.6,0.30712275099013503,1.5760126514263164,0.024361233070607276,0.0,1,1,0.9999999999999999,0.825999068714325,0.5434368301035931,0.18414483704349563,0.0
Dreyer2023,11,5,27,240,1,0.6958333333333333,0.18333333333333335,0.6292;0.6958;0.5125;0.5208;0.5625,2,0,-0.8999999999999998,0.323217056735024,1.4941338244704985,0.019053329253939877,0.18333333333333335,2,0,-0.8999999999999998,0.21790576958446725,1.6078700471375331,0.012791436322361958,0.18333333333333335,1,1,0.8999999999999998,0.7154429561685336,0.8513903319849898,0.10385673893509836,0.0
